,Filename,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Predicted_Quality
1389,video12168.mp4__frame110.png,0.128,0.202,0.329,0.247,0.524,5.127000000000001
1390,video12168.mp4__frame132.png,0.647,0.225,0.105,0.251,0.147,3.151
1391,video12168.mp4__frame154.png,0.628,0.575,0.084,0.006,0.027,2.189
1392,video12168.mp4__frame176.png,0.647,0.601,0.027,0.011,0.008,2.014
1393,video12168.mp4__frame22.png,0.902,0.016,0.011,0.001,0.0,0.9710000000000001
1394,video12168.mp4__frame44.png,0.349,0.036,0.78,0.064,0.001,3.0219999999999994
1395,video12168.mp4__frame66.png,0.871,0.059,0.024,0.086,0.002,1.4149999999999998
1396,video12168.mp4__frame88.png,0.717,0.182,0.033,0.343,0.034,2.722
1397,video12169.mp4__frame110.png,0.002,0.017,0.88,0.112,0.001,3.129
1398,video12169.mp4__frame132.png,0.0,0.001,0.894,0.051,0.015,2.963
1399,video12169.mp4__frame154.png,0.335,0.38,0.641,0.0,0.001,3.0229999999999997
1400,video12169.mp4__frame176.png,0.906,0.002,0.0,0.0,0.0,0.91
1401,video12169.mp4__frame22.png,0.017,0.003,0.903,0.001,0.001,2.741
1402,video12169.mp4__frame44.png,0.615,0.268,0.476,0.0,0.0,2.5789999999999997
1403,video12169.mp4__frame66.png,0.859,0.041,0.175,0.001,0.0,1.4699999999999998
1404,video12169.mp4__frame88.png,0.001,0.006,0.904,0.006,0.0,2.749
1405,video12170.mp4__frame110.png,0.901,0.011,0.02,0.001,0.001,0.9920000000000001
1406,video12170.mp4__frame132.png,0.903,0.016,0.005,0.0,0.001,0.9550000000000001
1407,video12170.mp4__frame154.png,0.788,0.326,0.063,0.024,0.019,1.82
1408,video12170.mp4__frame176.png,0.409,0.776,0.031,0.0,0.008,2.0940000000000003
1409,video12170.mp4__frame22.png,0.897,0.053,0.001,0.0,0.0,1.006
1410,video12170.mp4__frame44.png,0.88,0.037,0.079,0.01,0.007,1.2659999999999998
1411,video12170.mp4__frame66.png,0.895,0.039,0.02,0.002,0.002,1.051
1412,video12170.mp4__frame88.png,0.9,0.019,0.016,0.0,0.0,0.9860000000000001
1413,video12171.mp4__frame110.png,0.117,0.805,0.144,0.023,0.112,2.811
1414,video12171.mp4__frame132.png,0.001,0.456,0.741,0.028,0.038,3.438
1415,video12171.mp4__frame154.png,0.007,0.223,0.835,0.062,0.01,3.2559999999999993
1416,video12171.mp4__frame176.png,0.0,0.071,0.892,0.006,0.0,2.842
1417,video12171.mp4__frame22.png,0.0,0.023,0.131,0.874,0.002,3.945
1418,video12171.mp4__frame44.png,0.042,0.879,0.017,0.074,0.005,2.1719999999999997
1419,video12171.mp4__frame66.png,0.046,0.814,0.113,0.18,0.029,2.8779999999999997
1420,video12171.mp4__frame88.png,0.006,0.044,0.804,0.218,0.128,4.018
1421,video12172.mp4__frame110.png,0.628,0.511,0.182,0.019,0.005,2.2969999999999997
1422,video12172.mp4__frame132.png,0.855,0.216,0.004,0.007,0.003,1.3419999999999999
1423,video12172.mp4__frame154.png,0.024,0.041,0.294,0.806,0.027,4.3469999999999995
1424,video12172.mp4__frame176.png,0.03,0.829,0.272,0.006,0.009,2.573
1425,video12172.mp4__frame22.png,0.759,0.431,0.05,0.002,0.002,1.789
1426,video12172.mp4__frame44.png,0.355,0.798,0.043,0.0,0.001,2.085
1427,video12172.mp4__frame66.png,0.715,0.542,0.005,0.0,0.001,1.8189999999999997
1428,video12172.mp4__frame88.png,0.045,0.65,0.591,0.004,0.006,3.1639999999999997
1429,video12173.mp4__frame110.png,0.003,0.089,0.88,0.039,0.001,2.982
1430,video12173.mp4__frame132.png,0.058,0.031,0.83,0.22,0.009,3.5349999999999997
1431,video12173.mp4__frame154.png,0.033,0.859,0.173,0.012,0.0,2.3179999999999996
1432,video12173.mp4__frame176.png,0.05,0.736,0.461,0.017,0.002,2.983
1433,video12173.mp4__frame22.png,0.005,0.862,0.142,0.054,0.007,2.406
1434,video12173.mp4__frame44.png,0.086,0.438,0.572,0.22,0.079,3.953
1435,video12173.mp4__frame66.png,0.0,0.009,0.903,0.007,0.004,2.775
1436,video12173.mp4__frame88.png,0.004,0.35,0.725,0.119,0.101,3.8599999999999994
1437,video12174.mp4__frame110.png,0.004,0.886,0.091,0.007,0.005,2.102
1438,video12174.mp4__frame132.png,0.043,0.531,0.676,0.048,0.004,3.345
1439,video12174.mp4__frame154.png,0.042,0.123,0.829,0.142,0.015,3.418
1440,video12174.mp4__frame176.png,0.0,0.04,0.12,0.862,0.046,4.118
1441,video12174.mp4__frame22.png,0.003,0.689,0.505,0.095,0.007,3.311
1442,video12174.mp4__frame44.png,0.007,0.624,0.588,0.083,0.013,3.4159999999999995
1443,video12174.mp4__frame66.png,0.014,0.158,0.834,0.133,0.001,3.3689999999999998
1444,video12174.mp4__frame88.png,0.006,0.033,0.897,0.014,0.002,2.8289999999999997
1445,video12175.mp4__frame110.png,0.037,0.233,0.828,0.044,0.011,3.2180000000000004
1446,video12175.mp4__frame132.png,0.744,0.411,0.039,0.069,0.005,1.9839999999999998
1447,video12175.mp4__frame154.png,0.016,0.884,0.096,0.003,0.001,2.089
1448,video12175.mp4__frame176.png,0.019,0.591,0.228,0.501,0.028,4.029
1449,video12175.mp4__frame22.png,0.006,0.045,0.894,0.013,0.004,2.85
1450,video12175.mp4__frame44.png,0.206,0.624,0.453,0.029,0.051,3.1839999999999997
1451,video12175.mp4__frame66.png,0.025,0.714,0.428,0.12,0.01,3.267
1452,video12175.mp4__frame88.png,0.018,0.619,0.461,0.256,0.007,3.6980000000000004
1453,video12176.mp4__frame110.png,0.0,0.0,0.004,0.906,0.0,3.636
1454,video12176.mp4__frame132.png,0.0,0.0,0.003,0.906,0.001,3.638
1455,video12176.mp4__frame154.png,0.0,0.0,0.147,0.876,0.001,3.9499999999999997
1456,video12176.mp4__frame176.png,0.0,0.011,0.848,0.222,0.023,3.569
1457,video12176.mp4__frame22.png,0.0,0.0,0.003,0.906,0.001,3.638
1458,video12176.mp4__frame44.png,0.0,0.0,0.001,0.901,0.032,3.7670000000000003
1459,video12176.mp4__frame66.png,0.0,0.0,0.012,0.9,0.023,3.7510000000000003
1460,video12176.mp4__frame88.png,0.0,0.003,0.006,0.904,0.004,3.66
1461,video12177.mp4__frame110.png,0.007,0.832,0.032,0.269,0.0,2.843
1462,video12177.mp4__frame132.png,0.0,0.0,0.055,0.896,0.0,3.749
1463,video12177.mp4__frame154.png,0.0,0.001,0.003,0.906,0.004,3.6550000000000002
1464,video12177.mp4__frame176.png,0.0,0.002,0.874,0.154,0.002,3.252
1465,video12177.mp4__frame22.png,0.0,0.02,0.173,0.845,0.074,4.309
1466,video12177.mp4__frame44.png,0.0,0.012,0.69,0.552,0.027,4.436999999999999
1467,video12177.mp4__frame66.png,0.0,0.446,0.067,0.742,0.007,4.096
1468,video12177.mp4__frame88.png,0.012,0.845,0.192,0.063,0.001,2.535
1469,video12178.mp4__frame110.png,0.063,0.013,0.698,0.51,0.006,4.253
1470,video12178.mp4__frame132.png,0.018,0.247,0.615,0.471,0.009,4.286
1471,video12178.mp4__frame154.png,0.046,0.081,0.015,0.878,0.001,3.77
1472,video12178.mp4__frame176.png,0.176,0.804,0.005,0.208,0.005,2.6559999999999997
1473,video12178.mp4__frame22.png,0.701,0.469,0.003,0.123,0.005,2.1649999999999996
1474,video12178.mp4__frame44.png,0.879,0.127,0.008,0.004,0.0,1.173
1475,video12178.mp4__frame66.png,0.036,0.059,0.308,0.793,0.014,4.32
1476,video12178.mp4__frame88.png,0.003,0.104,0.124,0.854,0.005,4.024
1477,video12179.mp4__frame110.png,0.065,0.575,0.562,0.135,0.018,3.5309999999999997
1478,video12179.mp4__frame132.png,0.001,0.03,0.855,0.187,0.016,3.4539999999999997
1479,video12179.mp4__frame154.png,0.006,0.004,0.505,0.722,0.031,4.572
1480,video12179.mp4__frame176.png,0.053,0.896,0.003,0.004,0.0,1.8699999999999999
1481,video12179.mp4__frame22.png,0.788,0.308,0.096,0.024,0.004,1.808
1482,video12179.mp4__frame44.png,0.383,0.185,0.374,0.479,0.003,3.806
1483,video12179.mp4__frame66.png,0.006,0.043,0.88,0.085,0.001,3.077
1484,video12179.mp4__frame88.png,0.425,0.344,0.537,0.096,0.001,3.113
1485,video12180.mp4__frame110.png,0.893,0.027,0.046,0.001,0.0,1.089
1486,video12180.mp4__frame132.png,0.852,0.122,0.121,0.0,0.001,1.464
1487,video12180.mp4__frame154.png,0.872,0.02,0.144,0.002,0.001,1.3569999999999998
1488,video12180.mp4__frame176.png,0.891,0.01,0.068,0.001,0.001,1.1239999999999999
1489,video12180.mp4__frame22.png,0.0,0.0,0.091,0.889,0.0,3.829
1490,video12180.mp4__frame44.png,0.0,0.0,0.549,0.707,0.012,4.534999999999999
1491,video12180.mp4__frame66.png,0.002,0.021,0.854,0.186,0.026,3.4799999999999995
1492,video12180.mp4__frame88.png,0.573,0.223,0.383,0.186,0.039,3.1069999999999998
1493,video12181.mp4__frame110.png,0.0,0.0,0.224,0.856,0.003,4.111
1494,video12181.mp4__frame22.png,0.0,0.001,0.807,0.372,0.001,3.916
1495,video12181.mp4__frame44.png,0.001,0.047,0.892,0.028,0.0,2.8830000000000005
1496,video12181.mp4__frame66.png,0.022,0.38,0.789,0.019,0.001,3.23
1497,video12181.mp4__frame88.png,0.006,0.745,0.387,0.132,0.001,3.19
1498,video12213[1].mp4__frame110.png,0.001,0.397,0.714,0.15,0.042,3.747
1499,video12213[1].mp4__frame132.png,0.398,0.777,0.038,0.002,0.01,2.1239999999999997
1500,video12213[1].mp4__frame154.png,0.198,0.421,0.558,0.224,0.002,3.62
1501,video12213[1].mp4__frame176.png,0.01,0.1,0.806,0.276,0.0,3.732
1502,video12213[1].mp4__frame22.png,0.0,0.017,0.061,0.892,0.0,3.785
1503,video12213[1].mp4__frame44.png,0.002,0.133,0.8,0.268,0.001,3.745
1504,video12213[1].mp4__frame66.png,0.212,0.856,0.015,0.001,0.0,1.9729999999999999
1505,video12213[1].mp4__frame88.png,0.0,0.002,0.375,0.749,0.142,4.835
1506,video12214[1].mp4__frame110.png,0.077,0.007,0.867,0.016,0.091,3.2110000000000003
1507,video12214[1].mp4__frame132.png,0.042,0.01,0.891,0.006,0.024,2.879
1508,video12214[1].mp4__frame154.png,0.046,0.001,0.897,0.003,0.0,2.751
1509,video12214[1].mp4__frame176.png,0.906,0.003,0.0,0.0,0.0,0.912
1510,video12214[1].mp4__frame22.png,0.011,0.011,0.902,0.003,0.0,2.751
1511,video12214[1].mp4__frame44.png,0.005,0.008,0.902,0.012,0.0,2.775
1512,video12214[1].mp4__frame66.png,0.027,0.224,0.847,0.003,0.008,3.068
1513,video12214[1].mp4__frame88.png,0.0,0.0,0.905,0.005,0.003,2.75
1514,video12215[1].mp4__frame110.png,0.743,0.449,0.002,0.066,0.001,1.916
1515,video12215[1].mp4__frame132.png,0.107,0.344,0.249,0.649,0.015,4.213
1516,video12215[1].mp4__frame154.png,0.089,0.197,0.122,0.798,0.005,4.066000000000001
1517,video12215[1].mp4__frame176.png,0.437,0.588,0.274,0.082,0.002,2.7729999999999997
1518,video12215[1].mp4__frame22.png,0.196,0.755,0.174,0.149,0.002,2.8339999999999996
1519,video12215[1].mp4__frame44.png,0.003,0.146,0.695,0.463,0.001,4.237
1520,video12215[1].mp4__frame66.png,0.015,0.902,0.004,0.005,0.001,1.8559999999999999
1521,video12215[1].mp4__frame88.png,0.891,0.071,0.01,0.003,0.001,1.0799999999999998
1522,video12216[1].mp4__frame110.png,0.0,0.002,0.906,0.004,0.001,2.743
1523,video12216[1].mp4__frame22.png,0.0,0.003,0.906,0.001,0.0,2.7279999999999998
1524,video12216[1].mp4__frame44.png,0.0,0.006,0.904,0.007,0.002,2.762
1525,video12216[1].mp4__frame66.png,0.014,0.029,0.893,0.009,0.02,2.8870000000000005
1526,video12216[1].mp4__frame88.png,0.0,0.013,0.566,0.563,0.213,5.041
1527,video12269[1].mp4__frame110.png,0.0,0.001,0.895,0.061,0.0,2.931
1528,video12269[1].mp4__frame22.png,0.696,0.499,0.09,0.012,0.0,2.012
1529,video12269[1].mp4__frame44.png,0.014,0.022,0.882,0.086,0.0,3.0479999999999996
1530,video12269[1].mp4__frame66.png,0.175,0.86,0.031,0.007,0.0,2.016
1531,video12269[1].mp4__frame88.png,0.018,0.901,0.003,0.009,0.0,1.865
1532,video12270[1].mp4__frame110.png,0.008,0.039,0.897,0.008,0.0,2.8089999999999997
1533,video12270[1].mp4__frame22.png,0.476,0.743,0.018,0.018,0.0,2.088
1534,video12270[1].mp4__frame44.png,0.489,0.293,0.579,0.012,0.0,2.86
1535,video12270[1].mp4__frame66.png,0.555,0.079,0.666,0.002,0.0,2.7190000000000003
1536,video12270[1].mp4__frame88.png,0.137,0.007,0.877,0.0,0.0,2.782
1537,video12271[1].mp4__frame110.png,0.622,0.614,0.062,0.004,0.0,2.052
1538,video12271[1].mp4__frame22.png,0.842,0.164,0.114,0.002,0.0,1.52
1539,video12271[1].mp4__frame44.png,0.58,0.686,0.002,0.003,0.0,1.97
1540,video12271[1].mp4__frame66.png,0.524,0.623,0.031,0.164,0.001,2.524
1541,video12271[1].mp4__frame88.png,0.176,0.561,0.235,0.428,0.0,3.715
1542,video12272[1].mp4__frame110.png,0.554,0.139,0.498,0.139,0.058,3.172
1543,video12272[1].mp4__frame22.png,0.897,0.049,0.002,0.0,0.0,1.001
1544,video12272[1].mp4__frame44.png,0.2,0.777,0.113,0.153,0.0,2.705
1545,video12272[1].mp4__frame66.png,0.195,0.652,0.472,0.02,0.0,2.995
1546,video12272[1].mp4__frame88.png,0.153,0.705,0.431,0.017,0.0,2.924
1547,video12273[1].mp4__frame110.png,0.0,0.0,0.053,0.897,0.0,3.747
1548,video12273[1].mp4__frame22.png,0.0,0.0,0.164,0.871,0.005,4.001
1549,video12273[1].mp4__frame44.png,0.0,0.0,0.005,0.906,0.0,3.6390000000000002
1550,video12273[1].mp4__frame66.png,0.075,0.013,0.707,0.492,0.002,4.199999999999999
1551,video12273[1].mp4__frame88.png,0.0,0.0,0.046,0.898,0.001,3.735
1552,video12274[1].mp4__frame110.png,0.001,0.0,0.099,0.885,0.008,3.878
1553,video12274[1].mp4__frame132.png,0.0,0.0,0.395,0.797,0.002,4.383
1554,video12274[1].mp4__frame154.png,0.0,0.0,0.084,0.891,0.001,3.8209999999999997
1555,video12274[1].mp4__frame176.png,0.0,0.0,0.03,0.901,0.0,3.694
1556,video12274[1].mp4__frame22.png,0.002,0.004,0.812,0.354,0.001,3.8669999999999995
1557,video12274[1].mp4__frame44.png,0.0,0.001,0.686,0.582,0.002,4.398
1558,video12274[1].mp4__frame66.png,0.0,0.0,0.394,0.798,0.0,4.3740000000000006
1559,video12274[1].mp4__frame88.png,0.001,0.0,0.672,0.599,0.002,4.423
1560,video12275[1].mp4__frame110.png,0.757,0.454,0.026,0.003,0.001,1.76
1561,video12275[1].mp4__frame132.png,0.586,0.44,0.182,0.178,0.001,2.729
1562,video12275[1].mp4__frame154.png,0.116,0.38,0.708,0.089,0.019,3.4509999999999996
1563,video12275[1].mp4__frame176.png,0.55,0.696,0.021,0.01,0.0,2.045
1564,video12275[1].mp4__frame22.png,0.159,0.436,0.631,0.138,0.0,3.476
1565,video12275[1].mp4__frame44.png,0.474,0.731,0.059,0.004,0.001,2.134
1566,video12275[1].mp4__frame66.png,0.138,0.853,0.05,0.051,0.004,2.218
1567,video12275[1].mp4__frame88.png,0.609,0.587,0.035,0.092,0.002,2.2659999999999996
1568,video12398.mp4__frame110.png,0.621,0.551,0.018,0.144,0.0,2.353
1569,video12398.mp4__frame132.png,0.281,0.231,0.04,0.737,0.001,3.816
1570,video12398.mp4__frame154.png,0.469,0.284,0.012,0.601,0.001,3.4819999999999998
1571,video12398.mp4__frame176.png,0.01,0.107,0.002,0.883,0.0,3.762
1572,video12398.mp4__frame22.png,0.126,0.6,0.017,0.586,0.0,3.721
1573,video12398.mp4__frame44.png,0.327,0.563,0.035,0.46,0.001,3.4029999999999996
1574,video12398.mp4__frame66.png,0.703,0.149,0.138,0.335,0.0,2.755
1575,video12398.mp4__frame88.png,0.003,0.019,0.009,0.901,0.0,3.672
1576,video12399.mp4__frame110.png,0.135,0.804,0.004,0.249,0.007,2.7860000000000005
1577,video12399.mp4__frame132.png,0.026,0.58,0.016,0.66,0.011,3.9290000000000003
1578,video12399.mp4__frame154.png,0.277,0.766,0.009,0.201,0.001,2.645
1579,video12399.mp4__frame176.png,0.022,0.105,0.01,0.879,0.0,3.778
1580,video12399.mp4__frame22.png,0.813,0.122,0.011,0.235,0.0,2.03
1581,video12399.mp4__frame44.png,0.889,0.077,0.004,0.012,0.0,1.103
1582,video12399.mp4__frame66.png,0.08,0.497,0.018,0.7,0.0,3.928
1583,video12399.mp4__frame88.png,0.008,0.032,0.192,0.855,0.0,4.068
1584,video12400.mp4__frame110.png,0.898,0.026,0.006,0.012,0.004,1.036
1585,video12400.mp4__frame132.png,0.885,0.065,0.015,0.023,0.006,1.1820000000000002
1586,video12400.mp4__frame154.png,0.884,0.063,0.018,0.028,0.007,1.211
1587,video12400.mp4__frame176.png,0.884,0.062,0.019,0.029,0.007,1.216
1588,video12400.mp4__frame22.png,0.001,0.003,0.149,0.875,0.0,3.9539999999999997
1589,video12400.mp4__frame44.png,0.002,0.079,0.15,0.856,0.0,4.034
1590,video12400.mp4__frame66.png,0.009,0.2,0.405,0.7,0.0,4.4239999999999995
1591,video12400.mp4__frame88.png,0.028,0.113,0.128,0.845,0.0,4.018
1592,video12401.mp4__frame110.png,0.016,0.03,0.028,0.893,0.0,3.732
1593,video12401.mp4__frame132.png,0.002,0.069,0.029,0.887,0.0,3.775
1594,video12401.mp4__frame154.png,0.004,0.001,0.168,0.871,0.0,3.9939999999999998
1595,video12401.mp4__frame176.png,0.003,0.004,0.383,0.8,0.0,4.36
1596,video12401.mp4__frame22.png,0.033,0.006,0.037,0.892,0.0,3.724
1597,video12401.mp4__frame44.png,0.003,0.018,0.015,0.9,0.0,3.684
1598,video12401.mp4__frame66.png,0.0,0.0,0.155,0.875,0.0,3.965
1599,video12401.mp4__frame88.png,0.0,0.0,0.186,0.867,0.0,4.026
1600,video12421.mp4__frame110.png,0.0,0.477,0.017,0.75,0.001,4.01
1601,video12421.mp4__frame132.png,0.0,0.004,0.001,0.906,0.0,3.6350000000000002
1602,video12421.mp4__frame154.png,0.0,0.069,0.672,0.547,0.012,4.402
1603,video12421.mp4__frame176.png,0.0,0.891,0.011,0.07,0.001,2.0999999999999996
1604,video12421.mp4__frame22.png,0.014,0.601,0.191,0.533,0.013,3.986
1605,video12421.mp4__frame44.png,0.064,0.894,0.002,0.002,0.0,1.866
1606,video12421.mp4__frame66.png,0.001,0.249,0.037,0.823,0.05,4.151999999999999
1607,video12421.mp4__frame88.png,0.0,0.074,0.743,0.438,0.009,4.174
1608,video12422.mp4__frame110.png,0.001,0.693,0.477,0.134,0.001,3.3589999999999995
1609,video12422.mp4__frame132.png,0.0,0.899,0.021,0.021,0.0,1.945
1610,video12422.mp4__frame154.png,0.0,0.749,0.06,0.444,0.0,3.4539999999999997
1611,video12422.mp4__frame176.png,0.0,0.074,0.014,0.889,0.002,3.756
1612,video12422.mp4__frame22.png,0.001,0.37,0.143,0.751,0.001,4.178999999999999
1613,video12422.mp4__frame44.png,0.008,0.836,0.248,0.041,0.001,2.593
1614,video12422.mp4__frame66.png,0.001,0.014,0.698,0.556,0.005,4.372
1615,video12422.mp4__frame88.png,0.0,0.155,0.191,0.821,0.001,4.172
1616,video12423.mp4__frame110.png,0.082,0.878,0.057,0.005,0.0,2.029
1617,video12423.mp4__frame132.png,0.001,0.013,0.884,0.101,0.0,3.083
1618,video12423.mp4__frame154.png,0.001,0.884,0.095,0.02,0.0,2.134
1619,video12423.mp4__frame176.png,0.001,0.875,0.05,0.104,0.001,2.3219999999999996
1620,video12423.mp4__frame22.png,0.001,0.042,0.695,0.543,0.0,4.3420000000000005
1621,video12423.mp4__frame44.png,0.001,0.292,0.79,0.135,0.0,3.495
1622,video12423.mp4__frame66.png,0.001,0.866,0.182,0.009,0.0,2.315
1623,video12423.mp4__frame88.png,0.005,0.888,0.091,0.002,0.0,2.062
1624,video12424.mp4__frame110.png,0.0,0.0,0.157,0.874,0.003,3.982
1625,video12424.mp4__frame132.png,0.0,0.0,0.468,0.761,0.005,4.473000000000001
1626,video12424.mp4__frame154.png,0.0,0.0,0.799,0.389,0.002,3.963
1627,video12424.mp4__frame176.png,0.0,0.001,0.876,0.149,0.001,3.231
1628,video12424.mp4__frame22.png,0.0,0.0,0.87,0.173,0.0,3.3019999999999996
1629,video12424.mp4__frame44.png,0.0,0.0,0.039,0.9,0.0,3.717
1630,video12424.mp4__frame66.png,0.0,0.0,0.013,0.904,0.001,3.66
1631,video12424.mp4__frame88.png,0.0,0.0,0.044,0.898,0.005,3.749
1632,video12425.mp4__frame110.png,0.0,0.0,0.724,0.531,0.003,4.310999999999999
1633,video12425.mp4__frame132.png,0.0,0.0,0.516,0.734,0.001,4.489
1634,video12425.mp4__frame154.png,0.0,0.001,0.894,0.039,0.03,2.9899999999999998
1635,video12425.mp4__frame176.png,0.0,0.0,0.057,0.896,0.002,3.7649999999999997
1636,video12425.mp4__frame22.png,0.0,0.0,0.033,0.901,0.001,3.708
1637,video12425.mp4__frame44.png,0.0,0.0,0.006,0.906,0.001,3.647
1638,video12425.mp4__frame66.png,0.0,0.0,0.689,0.564,0.025,4.4479999999999995
1639,video12425.mp4__frame88.png,0.0,0.0,0.432,0.779,0.005,4.437
1640,video12426.mp4__frame110.png,0.0,0.0,0.451,0.761,0.026,4.527
1641,video12426.mp4__frame132.png,0.0,0.0,0.037,0.898,0.01,3.753
1642,video12426.mp4__frame154.png,0.0,0.0,0.003,0.906,0.001,3.638
1643,video12426.mp4__frame176.png,0.0,0.0,0.007,0.905,0.006,3.671
1644,video12426.mp4__frame22.png,0.001,0.008,0.822,0.326,0.0,3.787
1645,video12426.mp4__frame44.png,0.0,0.0,0.025,0.902,0.001,3.688
1646,video12426.mp4__frame66.png,0.0,0.001,0.082,0.88,0.051,4.023
1647,video12426.mp4__frame88.png,0.0,0.0,0.014,0.903,0.007,3.689
1648,video12427.mp4__frame110.png,0.0,0.036,0.661,0.591,0.0,4.4190000000000005
1649,video12427.mp4__frame132.png,0.001,0.409,0.155,0.725,0.0,4.183999999999999
1650,video12427.mp4__frame154.png,0.101,0.885,0.005,0.004,0.0,1.902
1651,video12427.mp4__frame176.png,0.074,0.876,0.055,0.021,0.0,2.075
1652,video12427.mp4__frame22.png,0.227,0.855,0.001,0.001,0.0,1.944
1653,video12427.mp4__frame44.png,0.0,0.011,0.038,0.898,0.0,3.728
1654,video12427.mp4__frame66.png,0.0,0.038,0.131,0.872,0.0,3.957
1655,video12427.mp4__frame88.png,0.125,0.88,0.002,0.005,0.0,1.911
1656,video12428.mp4__frame110.png,0.0,0.156,0.169,0.826,0.006,4.153
1657,video12428.mp4__frame132.png,0.034,0.378,0.407,0.569,0.0,4.287
1658,video12428.mp4__frame154.png,0.12,0.853,0.122,0.0,0.0,2.192
1659,video12428.mp4__frame176.png,0.031,0.754,0.423,0.045,0.0,2.988
1660,video12428.mp4__frame22.png,0.004,0.282,0.838,0.001,0.0,3.086
1661,video12428.mp4__frame44.png,0.862,0.172,0.033,0.0,0.0,1.305
1662,video12428.mp4__frame66.png,0.008,0.648,0.485,0.197,0.0,3.5470000000000006
1663,video12428.mp4__frame88.png,0.001,0.019,0.547,0.704,0.0,4.4959999999999996
1664,video12429.mp4__frame110.png,0.062,0.191,0.849,0.002,0.0,2.9989999999999997
1665,video12429.mp4__frame132.png,0.001,0.017,0.892,0.059,0.0,2.947
1666,video12429.mp4__frame154.png,0.001,0.218,0.809,0.162,0.0,3.512
1667,video12429.mp4__frame176.png,0.0,0.012,0.861,0.198,0.0,3.399
1668,video12429.mp4__frame22.png,0.022,0.276,0.745,0.237,0.0,3.757
1669,video12429.mp4__frame44.png,0.067,0.854,0.165,0.003,0.0,2.282
1670,video12429.mp4__frame66.png,0.06,0.814,0.279,0.023,0.0,2.617
1671,video12429.mp4__frame88.png,0.0,0.001,0.843,0.271,0.0,3.6149999999999998
1672,video12430.mp4__frame110.png,0.008,0.89,0.041,0.037,0.0,2.059
1673,video12430.mp4__frame132.png,0.037,0.885,0.075,0.0,0.0,2.032
1674,video12430.mp4__frame154.png,0.862,0.189,0.018,0.0,0.0,1.294
1675,video12430.mp4__frame176.png,0.862,0.2,0.004,0.0,0.0,1.274
1676,video12430.mp4__frame22.png,0.056,0.777,0.3,0.106,0.0,2.9339999999999997
1677,video12430.mp4__frame44.png,0.84,0.205,0.078,0.0,0.0,1.484
1678,video12430.mp4__frame66.png,0.742,0.356,0.18,0.0,0.0,1.994
1679,video12430.mp4__frame88.png,0.015,0.781,0.292,0.145,0.001,3.038
1680,video12431.mp4__frame110.png,0.035,0.193,0.836,0.069,0.001,3.21
1681,video12431.mp4__frame132.png,0.0,0.003,0.904,0.011,0.0,2.762
1682,video12431.mp4__frame154.png,0.0,0.007,0.89,0.081,0.0,3.0079999999999996
1683,video12431.mp4__frame176.png,0.004,0.068,0.847,0.188,0.0,3.433
1684,video12431.mp4__frame22.png,0.001,0.085,0.875,0.068,0.0,3.0679999999999996
1685,video12431.mp4__frame44.png,0.029,0.836,0.262,0.004,0.0,2.503
1686,video12431.mp4__frame66.png,0.005,0.017,0.903,0.0,0.0,2.748
1687,video12431.mp4__frame88.png,0.157,0.199,0.794,0.066,0.001,3.2060000000000004
1688,video12432.mp4__frame110.png,0.035,0.224,0.844,0.009,0.002,3.061
1689,video12432.mp4__frame132.png,0.022,0.057,0.891,0.001,0.001,2.818
1690,video12432.mp4__frame154.png,0.0,0.066,0.894,0.001,0.0,2.818
1691,video12432.mp4__frame176.png,0.0,0.093,0.886,0.014,0.0,2.9
1692,video12432.mp4__frame22.png,0.001,0.011,0.818,0.332,0.002,3.8149999999999995
1693,video12432.mp4__frame44.png,0.004,0.081,0.878,0.055,0.0,3.02
1694,video12432.mp4__frame66.png,0.01,0.858,0.209,0.002,0.0,2.3609999999999998
1695,video12432.mp4__frame88.png,0.0,0.028,0.901,0.005,0.0,2.7790000000000004
1696,video12498.mp4__frame110.png,0.111,0.859,0.102,0.002,0.003,2.158
1697,video12498.mp4__frame132.png,0.85,0.208,0.035,0.006,0.001,1.4
1698,video12498.mp4__frame154.png,0.847,0.222,0.035,0.002,0.0,1.404
1699,video12498.mp4__frame176.png,0.717,0.385,0.195,0.004,0.001,2.093
1700,video12498.mp4__frame22.png,0.01,0.893,0.045,0.016,0.002,2.005
1701,video12498.mp4__frame44.png,0.086,0.864,0.111,0.003,0.001,2.164
1702,video12498.mp4__frame66.png,0.304,0.802,0.082,0.006,0.004,2.198
1703,video12498.mp4__frame88.png,0.666,0.487,0.17,0.001,0.001,2.1590000000000003
1704,video12499.mp4__frame110.png,0.749,0.484,0.01,0.0,0.0,1.747
1705,video12499.mp4__frame132.png,0.593,0.561,0.175,0.015,0.002,2.31
1706,video12499.mp4__frame154.png,0.002,0.332,0.78,0.079,0.037,3.5069999999999997
1707,video12499.mp4__frame176.png,0.468,0.454,0.465,0.007,0.0,2.799
1708,video12499.mp4__frame22.png,0.126,0.873,0.033,0.002,0.0,1.9789999999999999
1709,video12499.mp4__frame44.png,0.136,0.865,0.05,0.005,0.006,2.066
1710,video12499.mp4__frame66.png,0.402,0.775,0.045,0.004,0.0,2.1029999999999998
1711,video12499.mp4__frame88.png,0.044,0.898,0.003,0.001,0.0,1.853
1712,video12500.mp4__frame110.png,0.005,0.155,0.828,0.163,0.003,3.466
